Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
5411, -111.6761, 0.84559, 29.944, 0.023593, 31.414, 0.053511, 142.83, 0.089467, 18.727, 0.3015, 2.5776, 0.0030325, 0.08009, 0.022805, 6.8962, 0.0080458, 0.36221, 6.933,0.52394, 1e-26,45.236,0.050562, 1e-26, 8.6695
5412, -112.6521, 0.0029597, 0.045681, 1.1199, 55.075, 0.0011625, 0.62568, 0.0036823, 45.321, 0.19165, 21.348, 4.607, 5.8194, 0.21206, 35.618, 0.028807, 3.9648, 0.74706,10, 1e-26,50.875,0.010707, 1e-26, 1.8817
5413, -112.7563, 0.2178, 107.54, 0.42235, 0.015498, 2.7907, 229.38, 4.3632, 0.16628, 1.7973, 39.327, 0.019186, 0.0074043, 0.049704, 7.9298, 0.012152, 6016, 0.17209,2.8188, 1e-26,29.242,9.308, 1e-26, 7.6545
5414, -112.9510, 0.058562, 508.37, 0.045533, 0.1158, 0.001104, 0.013328, 0.02169, 0.48294, 3.2607, 0.018567, 4.2138, 0.0041763, 0.13452, 1.6703, 0.0012199, 247.82, 0.18605,1.4033, 1e-26,19.112,7.8365, 1e-26, 6.4161
5415, -113.2229, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 29.236, 1.2346, 3.049, 0.43454, 2.7481, 0.16116, 535.47, 1.7047,1.9769, 1e-26,987.18,3.7353, 1e-26, 4.8695
5416, -113.3264, 0.0463, 0.0052243, 1.1072, 78.889, 1.3945, 0.18213, 0.0010244, 0.022962, 0.0011675, 10.395, 0.15612, 0.019969, 0.046379, 17.672, 2.7722, 21.321, 0.088462,3.7682, 1e-26,1.6852,0.034174, 1e-26, 0.067978
5417, -113.3548, 0.0043288, 0.21884, 0.038429, 0.22011, 0.017587, 7.5429, 4.1564, 293.53, 4.59, 1.8615, 0.16186, 0.034625, 0.070397, 2.3779, 0.030598, 2164.4, 0.098096,0.11269, 1e-26,13.684,0.0010596, 1e-26, 0.24225
5418, -113.8455, 0.0021532, 640.84, 0.017135, 11.253, 0.9536, 1.2656, 1.2086, 0.42149, 0.49921, 1.4443, 2.0791, 1.4478, 0.21333, 3.0697, 0.0016469, 8.5866, 0.11026,1.0734, 1e-26,0.15923,0.067928, 1e-26, 0.87312
5419, -113.8595, 1.1564, 98.59, 0.35397, 0.21652, 0.12462, 0.02533, 0.083487, 583.85, 0.25467, 0.60659, 7.9097, 1.4186, 0.2964, 1.4037, 0.0024363, 5.3286, 4.3703,5.6608, 1e-26,41.923,0.79534, 1e-26, 8.4808
5420, -113.8614, 0.44025, 2.2227, 0.28755, 60.503, 0.0066307, 29.528, 1.0167, 64.319, 0.001151, 0.0404, 0.084027, 0.048709, 0.011433, 67.155, 3.3442, 99.467, 0.91184,0.83979, 1e-26,0.20276,0.0014061, 1e-26, 2.5259
5421, -114.1390, 0.0017187, 11.247, 0.039404, 0.030501, 1.9258, 0.15414, 0.20262, 113.96, 0.0048441, 0.42282, 2.0508, 0.8577, 0.63291, 2.5224, 0.0014067, 750.92, 3.0816,0.20334, 1e-26,228.17,0.01344, 1e-26, 0.30732
5422, -114.3281, 0.01006, 0.0034788, 0.012779, 4.4865, 0.0032673, 0.02145, 0.17819, 0.63982, 1.5273, 0.094746, 0.02277, 0.066712, 0.16627, 28.409, 0.0026273, 1.6036, 2.9898,0.12542, 1e-26,0.1,0.74983, 1e-26, 0.02004
5423, -114.4505, 0.66923, 3.5653, 0.01498, 6.2106, 0.13373, 105.53, 0.45522, 161.07, 1.0369, 0.081342, 9.6847, 0.0023758, 0.21767, 45.402, 0.028276, 0.80789, 36.698,3.7528, 1e-26,3.5226,5.1325, 1e-26, 0.36592
5424, -114.5152, 8.4051, 1.3916, 3.1949, 37.249, 5.0889, 1.4224, 0.93587, 138.15, 0.0011713, 1.8726, 0.52735, 0.77952, 0.19145, 72.957, 0.021247, 0.1443, 0.17609,0.27401, 1e-26,1.9186,0.64833, 1e-26, 0.0043511
5425, -114.5415, 0.0015078, 5.1667, 0.14446, 1.972, 0.045907, 0.21885, 0.050346, 3.3623, 0.0069601, 56.386, 0.24055, 0.07468, 0.029487, 1.1724, 0.01331, 84.221, 35.03,0.05, 1e-26,28.552,0.20651, 1e-26, 0.010715
5426, -114.5480, 0.24837, 0.0089672, 1.86, 74.56, 0.0025108, 0.28238, 0.10457, 0.33289, 0.0019921, 0.049343, 0.1359, 0.02619, 0.04539, 10.944, 0.0026597, 9.1022, 58.8,0.42802, 1e-26,3.4414,0.041958, 1e-26, 0.15217
5427, -114.5512, 1.0299, 0.010787, 0.015641, 0.35374, 1.5139, 0.081041, 0.0023098, 168.85, 0.2929, 24.515, 1.6637, 5.4965, 0.92588, 2.9566, 0.16116, 535.47, 3.775,0.93227, 1e-26,987.18,2.6985, 1e-26, 4.8695
5428, -114.5739, 0.022328, 13.097, 0.3136, 0.011875, 0.72933, 0.047449, 0.0038689, 14.657, 1.3013, 381.3, 0.0021444, 7.8704, 0.32554, 2.3341, 0.45253, 0.33006, 0.12568,3.3093, 1e-26,0.14579,0.0091541, 1e-26, 0.052629
5429, -115.0548, 1.0299, 0.0087504, 0.015641, 0.48895, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 25.966, 1.2379, 3.536, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
5430, -115.1107, 0.42537, 2.8044, 0.016533, 0.60665, 0.071723, 0.44519, 0.028358, 17.447, 0.0032687, 1.2215, 0.0026474, 3.8836, 0.016197, 70.093, 0.055823, 0.34715, 0.1985,0.17617, 1e-26,4.5648,0.27597, 1e-26, 2.6049
5431, -115.3811, 1.0299, 0.0087504, 0.013989, 0.35374, 0.84947, 0.081041, 0.0026102, 168.85, 0.39197, 34.595, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.8888,0.9425, 1e-26,1000,2.0482, 1e-26, 4.8695
5432, -115.4809, 0.001969, 1.9782, 0.3431, 0.52691, 0.19566, 0.34901, 0.42882, 3.5869, 0.016595, 270.72, 6.8828, 0.017531, 0.014176, 2.9597, 0.02108, 2.0241, 16.55,0.5426, 1e-26,37.217,2.5541, 1e-26, 0.0010497
5433, -115.9808, 0.020163, 21.003, 0.47687, 0.10009, 0.48684, 2.7681, 0.15744, 3.3393, 2.6203, 172.58, 0.0055293, 0.10697, 0.087187, 99.646, 0.056142, 491.4, 29.009,0.086182, 1e-26,13.944,0.23292, 1e-26, 0.29779
5434, -116.0472, 0.12736, 5.7898, 1.0413, 0.01, 0.88835, 268.2, 0.029331, 464.05, 0.41888, 1.0346, 5.4735, 1.7272, 0.8794, 6.3346, 4.741, 0.35229, 0.25254,5.7222, 1e-26,3.7862,0.31508, 1e-26, 2.8153
5435, -116.1935, 1.5448, 0.020516, 0.17844, 15.86, 0.12198, 0.045128, 0.021633, 0.28714, 0.96721, 2.1075, 0.12944, 0.091241, 0.028332, 9.2601, 0.0033589, 0.26987, 3.5674,0.0901, 1e-26,9.8463,0.029674, 1e-26, 0.014972
5436, -116.2017, 0.19585, 0.0039011, 0.12987, 2.6202, 7.903, 0.29945, 0.044232, 0.13631, 0.38159, 144.72, 0.0032304, 0.11292, 0.021786, 21.594, 0.0029575, 796.84, 0.69269,6.7834, 1e-26,1.8829,5.0002, 1e-26, 0.11709
5437, -116.2264, 0.40137, 455.81, 0.021586, 48.804, 0.058996, 1.982, 0.13634, 21.624, 0.032251, 20.608, 0.002922, 0.1018, 0.010864, 33.677, 0.048269, 1673.9, 0.48938,0.065014, 1e-26,0.55692,0.059025, 1e-26, 0.0048327
5438, -116.7683, 0.20243, 10.344, 9.2682, 0.097126, 0.0015721, 0.20794, 0.21284, 267.13, 1.6627, 46.846, 0.0084352, 4.2712, 0.062119, 35.902, 0.011641, 0.13659, 0.80635,3.9581, 1e-26,8.2705,0.23322, 1e-26, 2.7329
5439, -116.9586, 0.0013381, 0.011239, 2.6373, 18.611, 1.3565, 935.9, 0.051584, 1.3261, 0.02001, 5.2581, 0.037861, 3.7975, 0.119, 18.813, 0.0016906, 224.69, 0.15668,2.0695, 1e-26,329.1,0.091538, 1e-26, 3.8651
5440, -116.9856, 0.014805, 0.11489, 0.087512, 5.031, 0.011176, 0.36731, 0.015541, 496.69, 0.0015877, 0.38916, 0.0047462, 0.81281, 0.97191, 1.3243, 0.1676, 70.054, 0.086687,0.24388, 1e-26,0.69604,0.012495, 1e-26, 0.2296
5441, -117.0059, 0.0022945, 0.0034885, 0.018638, 0.27798, 1.1215, 179.75, 1.2253, 0.26647, 0.0089699, 0.035176, 0.7963, 0.001727, 0.070452, 68.253, 0.024859, 0.43043, 3.429,0.16658, 1e-26,10.135,0.53234, 1e-26, 0.0019086
5442, -117.0088, 0.0077429, 0.0012905, 0.39216, 1.024, 0.002079, 0.051731, 0.0089298, 3.4627, 0.48175, 0.015449, 0.15661, 0.0044504, 0.98272, 2.4226, 0.0010199, 0.11957, 1.9155,0.90447, 1e-26,0.74693,2.8273, 1e-26, 0.035434
5443, -117.0881, 0.07973, 404.59, 4.1608, 3.1054, 0.096436, 0.37827, 2.2033, 35.625, 10, 41.775, 0.058667, 0.084993, 0.078598, 27.537, 0.097073, 2338.3, 2.944,0.15823, 1e-26,8.7678,0.55706, 1e-26, 0.0012906
5444, -117.3505, 0.06018, 18.896, 0.10364, 10.861, 0.11861, 599.44, 0.0047852, 0.055829, 4.8145, 65.427, 5.1671, 1.399, 0.18393, 10.761, 0.63064, 11.265, 3.9992,2.801, 1e-26,25.069,7.8848, 1e-26, 7.6546
5445, -117.3930, 5.954, 0.53406, 0.017356, 0.299, 0.0036677, 6.0724, 0.16368, 13.878, 0.011279, 23.361, 0.001223, 0.0022684, 0.048312, 80.084, 0.050282, 0.17987, 8.6085,0.87089, 1e-26,2.7575,0.17754, 1e-26, 0.096295
5446, -117.4825, 1.0299, 0.0087504, 0.012879, 0.35374, 0.53125, 0.081041, 0.0026102, 178.63, 0.5727, 25.243, 1.3727, 5.5613, 0.64513, 2.7481, 0.12229, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
5447, -117.7181, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0037144, 168.85, 0.5727, 29.562, 1.2509, 3.39, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
5448, -117.8814, 0.30631, 9.3588, 0.023896, 6.114, 0.0025385, 445.15, 0.0031441, 0.51404, 3.6327, 421.04, 0.013941, 0.076677, 0.17036, 2.0569, 0.028003, 215.53, 42.225,0.11276, 1e-26,35.431,2.1552, 1e-26, 0.10179
5449, -118.2084, 6.2833, 0.55765, 0.02371, 23.344, 0.023114, 257.06, 4.5357, 2.0836, 0.017923, 46.498, 0.0080087, 0.031529, 0.013351, 13.968, 0.79078, 7.0095, 0.36264,1.8993, 1e-26,10.932,0.11241, 1e-26, 0.022647
5450, -118.2530, 0.0088022, 959.15, 0.018572, 0.65641, 0.070533, 0.70402, 0.0060015, 74.612, 5.1807, 41.135, 0.021022, 3.0594, 0.061989, 1.6889, 0.051279, 1.1429, 34.993,0.10098, 1e-26,301.55,0.0040775, 1e-26, 8.6515
5451, -118.4358, 0.18035, 0.83691, 0.097426, 0.45009, 1.9788, 1.2379, 0.89259, 21.187, 0.0013647, 5.1626, 0.0020541, 0.038462, 0.17631, 73.288, 0.054523, 0.80308, 8.1314,1.7715, 1e-26,109.06,0.11104, 1e-26, 0.17961
5452, -118.4954, 0.13449, 0.040666, 0.062229, 49.023, 0.0019197, 2.9493, 0.054333, 0.11272, 0.047239, 0.37197, 4.1171, 0.71159, 0.1469, 2.7822, 0.072584, 8.1916, 77.058,0.097382, 1e-26,270.7,0.040814, 1e-26, 0.65093
5453, -118.5239, 0.0012142, 0.0019913, 0.26029, 0.027223, 0.55057, 5.191, 0.0011623, 364.16, 0.077127, 0.24089, 0.26332, 0.010172, 0.076727, 14.525, 0.010123, 75.595, 0.15468,0.99416, 1e-26,0.28828,6.3519, 1e-26, 1.7786
5454, -118.5773, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0034847, 168.85, 0.5727, 28.646, 1.4226, 5.5613, 0.76945, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
5455, -118.7493, 2.3718, 532.79, 2.8769, 0.30597, 5.7011, 0.032416, 6.9541, 5.1599, 0.38043, 298.92, 0.014967, 0.20185, 0.010618, 5.1892, 0.0010425, 1590.3, 10.193,8.5228, 1e-26,5.6093,0.025612, 1e-26, 0.0013466
5456, -118.8417, 3.3593, 309.03, 6.3334, 23.885, 1.2847, 0.18597, 0.018051, 288.23, 2.471, 36.106, 0.018126, 3.6093, 0.038256, 1.1453, 0.037484, 0.29747, 0.31268,7.5185, 1e-26,7.3438,2.6588, 1e-26, 6.6573
5457, -118.9252, 0.0068568, 53.59, 0.030139, 1.4021, 0.024787, 48.435, 6.2574, 0.12934, 4.4063, 0.038829, 0.82673, 0.0073768, 0.045034, 62.855, 0.014698, 0.21478, 12.988,0.82645, 1e-26,0.42118,0.010452, 1e-26, 8.6461
5458, -119.4822, 3.9096, 0.0071748, 0.026924, 1.0265, 0.74657, 0.23091, 0.0017095, 279.65, 0.080558, 23.358, 0.28095, 0.0060452, 0.12222, 7.151, 1.4998, 37.092, 0.77142,2.2427, 1e-26,45.201,3.3066, 1e-26, 0.93159
5459, -119.6931, 0.0089981, 86.159, 0.017452, 0.54764, 3.595, 6.9407, 0.11071, 21.76, 0.011651, 5.3801, 0.37772, 0.03055, 0.1182, 30.692, 0.62961, 283.73, 86.823,1.9596, 1e-26,908.86,0.0025903, 1e-26, 0.027921
5460, -119.9500, 3.6921, 13.234, 0.014116, 0.019469, 0.63854, 0.30315, 0.013389, 52.006, 7.3147, 0.42566, 0.018134, 0.0068531, 0.52212, 2.2358, 1.4275, 0.50134, 19.114,0.84793, 1e-26,6.1411,3.5055, 1e-26, 7.0216
5461, -119.9556, 0.03464, 0.0026361, 0.42749, 4.0226, 0.0021497, 4.7005, 5.4512, 20.877, 0.017385, 0.73492, 0.0013901, 0.0012925, 0.061493, 2.1527, 0.11222, 2.2693, 3.0498,0.42194, 1e-26,2.7855,0.003128, 1e-26, 0.0012771
5462, -120.2022, 1.0299, 0.0083316, 0.015641, 0.44399, 0.72074, 0.10035, 0.0026102, 168.85, 0.5727, 26.092, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,1000,2.6379, 1e-26, 4.8695
5463, -121.4301, 1.0163, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0032854, 168.85, 0.5727, 28.738, 1.2346, 3.9381, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
5464, -121.9253, 1.0759, 0.012156, 0.019798, 0.18847, 1.0502, 0.081041, 0.0031244, 168.85, 0.5727, 29.35, 1.2346, 3.049, 0.33263, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
5465, -121.9469, 0.0032632, 0.20074, 0.015777, 10.275, 0.074191, 960.4, 0.028602, 3.4764, 0.15797, 636.94, 2.1335, 0.63897, 0.36015, 9.2268, 0.020107, 263.34, 24.314,0.53081, 1e-26,0.6566,1.2309, 1e-26, 0.0024051
5466, -122.4447, 0.87966, 0.0023283, 0.64431, 0.16112, 0.27952, 0.06669, 0.053738, 56.063, 0.0084901, 0.039033, 0.0059496, 0.079226, 0.062689, 23.487, 0.087819, 0.20918, 48.226,0.39047, 1e-26,529.58,0.063222, 1e-26, 7.2489
5467, -122.5631, 0.0018042, 0.0012347, 2.6975, 0.027077, 0.0010611, 18.238, 2.6612, 0.81319, 9.8851, 0.014696, 5.8798, 0.26663, 0.062941, 26.585, 3.221, 2.4594, 0.13513,2.5693, 1e-26,49.039,2.1745, 1e-26, 0.0034511
5468, -122.5829, 0.29346, 0.028834, 0.80977, 2.9207, 0.14646, 0.45705, 0.033419, 14.328, 0.0035526, 9.0707, 0.0093736, 0.021293, 0.24016, 39.432, 0.01764, 97.986, 57.247,4.9722, 1e-26,5.7384,0.49452, 1e-26, 0.25857
5469, -122.8090, 2.6108, 0.012344, 0.32737, 0.62097, 1.473, 0.050056, 1.8061, 1.4362, 0.079357, 46.68, 1.615, 0.0019674, 0.048881, 60.5, 0.38844, 0.12856, 34.544,5.7071, 1e-26,0.17441,0.004235, 1e-26, 0.0072122
5470, -122.9947, 0.0082472, 0.083497, 0.087298, 2.5394, 0.13462, 502.98, 0.0028008, 0.039424, 0.0086806, 3.2194, 0.56384, 0.02559, 0.10077, 3.721, 0.014542, 25.537, 0.29966,0.29389, 1e-26,0.37318,7.7464, 1e-26, 2.3419
5471, -123.3406, 0.018312, 60.36, 0.030591, 94.751, 3.9168, 2.2677, 0.17316, 75.821, 0.017016, 162.93, 0.0032261, 0.0033524, 0.19943, 12.199, 0.32602, 159.4, 4.6375,1.0376, 1e-26,7.1637,0.21876, 1e-26, 0.0022389
5472, -123.8717, 0.0044497, 3.3017, 0.48188, 0.050854, 0.030708, 0.24354, 5.1049, 0.10897, 0.093222, 5.4207, 0.0060305, 0.0053513, 0.1768, 30.714, 0.0051906, 1050.9, 0.056894,0.62634, 1e-26,13.367,6.42, 1e-26, 8.0757
5473, -123.9002, 1.2905, 0.082518, 4.8519, 52.649, 0.010448, 1.1976, 2.4265, 2.7897, 0.88418, 0.29061, 0.020596, 0.00526, 0.054331, 4.6641, 0.0032269, 6.06, 0.61307,0.084429, 1e-26,0.34504,0.21943, 1e-26, 0.15801
5474, -124.0741, 1.2874, 0.054957, 0.029419, 1.5943, 1.7702, 8.7793, 0.018206, 134.71, 0.14168, 0.016865, 0.1235, 0.40157, 0.013819, 15.149, 0.0075524, 0.28492, 69.194,0.52203, 1e-26,2.2049,2.9175, 1e-26, 9.7925
5475, -124.0803, 0.0072688, 0.0017116, 0.072009, 60.695, 0.0021937, 135.31, 0.041633, 2.5433, 0.068295, 3.3384, 0.24816, 0.58491, 0.28925, 13.796, 0.0073166, 2.7553, 17.737,0.30643, 1e-26,292.56,0.088274, 1e-26, 0.0077302
5476, -124.4640, 0.0013823, 0.13803, 0.17946, 11.185, 0.0016075, 0.50445, 0.030558, 0.57365, 0.24988, 0.27325, 0.26736, 4.6002, 0.12616, 1.7603, 0.76766, 138.79, 73.094,0.10514, 1e-26,0.52673,0.0010357, 1e-26, 0.047807
5477, -124.5585, 0.52824, 826.94, 0.096411, 0.029635, 0.0014503, 7.8198, 1.6812, 11.514, 0.0038121, 13.498, 0.0013031, 0.01204, 0.5281, 34.812, 0.023279, 1471.2, 0.63709,5.1796, 1e-26,0.16599,0.54414, 1e-26, 0.050845
5478, -124.6021, 0.031295, 0.010037, 0.71366, 13.517, 0.074608, 113.57, 0.0093112, 0.81588, 7.3908, 498.74, 5.2062, 0.27074, 0.072012, 2.8094, 3.2247, 0.74737, 1.1257,0.5374, 1e-26,847.18,4.6511, 1e-26, 0.15534
5479, -124.6260, 0.07782, 0.0031572, 0.066765, 0.51515, 0.10425, 0.01308, 0.0010644, 855.96, 0.0070668, 17.963, 0.88937, 0.001378, 0.058249, 55.758, 0.004847, 2.6518, 0.36055,1.4723, 1e-26,0.79195,0.038833, 1e-26, 0.001
5480, -124.6795, 0.0012441, 0.046772, 0.035534, 15.939, 0.012461, 0.057382, 0.0017849, 745.68, 0.19021, 0.010153, 0.0026305, 0.083685, 0.18883, 1.6024, 0.92369, 3573.6, 0.1074,2.0476, 1e-26,65.412,0.0014368, 1e-26, 0.089411
5481, -125.1319, 0.0021327, 0.25042, 0.033396, 0.77665, 0.0021088, 0.015825, 0.27476, 1.2917, 0.036611, 62.805, 0.41366, 3.1755, 0.014047, 10.364, 0.098226, 8622.5, 0.074622,1.6487, 1e-26,19.264,0.0033813, 1e-26, 0.0028433
5482, -125.1476, 0.017339, 0.0034186, 0.035612, 0.12086, 0.008839, 0.038369, 0.0044333, 0.025123, 1.8984, 63.494, 0.0029377, 1.4183, 0.030009, 1.1061, 0.0013917, 8.3652, 2.7911,0.50041, 1e-26,18.66,5.2896, 1e-26, 0.0068222
5483, -125.5181, 0.92205, 2.0354, 0.054351, 54.895, 0.0107, 1.8823, 0.0022689, 364.2, 0.074774, 130.13, 0.17225, 0.39747, 0.062049, 9.4113, 0.011518, 17.672, 0.58749,0.057591, 1e-26,0.12013,0.44123, 1e-26, 0.019634
5484, -125.6478, 0.052769, 0.024388, 0.12613, 0.63532, 2.289, 0.044603, 0.011229, 435.94, 0.11981, 0.033641, 0.50768, 0.067188, 0.030268, 25.49, 0.0014092, 1551.1, 4.5799,0.63965, 1e-26,5.6061,1.7685, 1e-26, 5.102
5485, -126.1395, 0.014785, 116.85, 0.6801, 0.013784, 0.26586, 3.924, 2.2836, 26.554, 0.001906, 4.9479, 1.5748, 0.0028306, 0.30449, 15.234, 0.89341, 0.73827, 0.053279,0.24682, 1e-26,2.9107,0.090886, 1e-26, 0.28263
5486, -126.5574, 0.026361, 52.564, 0.012325, 0.059811, 0.013841, 37.185, 0.09386, 0.032736, 1.5072, 312.19, 0.39985, 0.43156, 0.90192, 5.3276, 0.1706, 3.7223, 8.4834,0.11665, 1e-26,32.091,4.2392, 1e-26, 0.041421
5487, -126.8205, 0.0026959, 0.47428, 0.014365, 0.28342, 0.01136, 0.01031, 0.0068009, 0.70921, 4.5225, 15.864, 1.0188, 0.090469, 0.43174, 53.709, 0.016086, 37.854, 20.636,0.1269, 1e-26,207.82,1.9872, 1e-26, 0.054964
5488, -127.1359, 0.086165, 0.31214, 1.7265, 0.54264, 1.467, 0.91717, 0.0010618, 48.606, 0.35494, 188.74, 9.546, 0.017162, 0.047033, 58.202, 0.0013344, 1666.7, 20.61,1.2995, 1e-26,26.953,0.0012799, 1e-26, 0.05656
5489, -127.3915, 0.28786, 15.522, 0.034656, 0.019894, 2.8151, 0.84256, 0.0013288, 0.015093, 0.27085, 63.052, 0.012588, 0.0031858, 0.66322, 20.679, 0.030153, 14.469, 0.13596,0.33489, 1e-26,0.66515,0.018573, 1e-26, 0.16573
5490, -127.6071, 0.050102, 17.908, 0.37488, 96.008, 0.2823, 0.72869, 3.6697, 0.42912, 0.41937, 2.0604, 0.16381, 0.0015998, 0.11, 20.955, 0.0022251, 99.773, 12.743,0.11711, 1e-26,19.58,0.040675, 1e-26, 1.2811
5491, -127.9574, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 32.469, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 607.39, 1.9848,1.355, 1e-26,1000,2.6379, 1e-26, 3.2275
5492, -128.5480, 5.927, 9.4045, 0.84659, 0.032205, 4.2483, 4.7775, 7.7352, 90.453, 0.0024377, 2.1571, 0.0051019, 0.0050881, 0.019021, 2.4468, 0.26631, 1.954, 0.078,1.3844, 1e-26,118.61,0.042735, 1e-26, 3.1171
5493, -128.7782, 1.0189, 0.11102, 0.15338, 11.909, 0.15867, 268.76, 3.7932, 467.93, 1.0946, 0.01436, 0.38554, 3.132, 0.017496, 2.4401, 0.010683, 2.4912, 10.366,0.83696, 1e-26,91.121,0.0040973, 1e-26, 0.010511
5494, -129.1045, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.56033, 33.677, 1.2379, 4.6024, 0.64513, 3.642, 0.13813, 535.47, 2.7166,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
5495, -129.6940, 0.0031348, 0.0026132, 0.35985, 3.0224, 0.2916, 27.04, 0.10084, 0.1231, 0.30383, 0.1578, 0.0010128, 0.0018559, 0.074947, 17.478, 0.002765, 1.1513, 62.369,0.46278, 1e-26,1.9957,0.017731, 1e-26, 3.6367
5496, -129.8392, 0.75887, 0.023425, 0.037953, 1.3448, 0.0010537, 0.99898, 0.088615, 0.14091, 0.1162, 0.16029, 1.3443, 5.012, 0.031297, 15.284, 0.019938, 1.7375, 0.067382,3.374, 1e-26,0.20251,0.01626, 1e-26, 0.12117
5497, -129.8695, 0.0039893, 0.49827, 4.6329, 4.1606, 0.84604, 0.084816, 0.10587, 0.10594, 0.014868, 7.5775, 0.007855, 0.14546, 0.064489, 30.356, 0.014176, 71.922, 0.11105,2.9936, 1e-26,0.58722,0.013677, 1e-26, 0.66142
5498, -129.9152, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.002314, 130.34, 0.67206, 29.327, 1.3727, 5.5613, 0.64513, 2.7481, 0.089368, 535.47, 1.9848,1.9167, 1e-26,584.8,2.7455, 1e-26, 4.8695
5499, -129.9622, 0.0038919, 3.0003, 0.074336, 0.013306, 0.034077, 5.535, 0.28405, 0.6682, 0.034155, 35.675, 3.9704, 0.37206, 0.03771, 62.034, 0.47807, 6.9277, 2.8575,0.20926, 1e-26,0.19863,1.0367, 1e-26, 0.098822
5500, -130.0708, 0.43162, 2.6625, 0.13505, 17.792, 0.072584, 2.0758, 0.0039708, 192.27, 0.010485, 8.1348, 2.5943, 0.17587, 0.067382, 1.5428, 0.20021, 5.8261, 0.10779,5.1068, 1e-26,4.3633,5.0525, 1e-26, 0.86004
5501, -130.1187, 0.0013397, 0.0036659, 0.0216, 0.11534, 0.02572, 14.264, 0.0019392, 0.53627, 0.26289, 0.65709, 0.0011126, 0.014425, 0.042526, 9.2863, 0.025271, 0.19202, 0.50111,7.8984, 1e-26,1.9144,7.1644, 1e-26, 1.6517
5502, -130.5330, 3.7428, 0.095096, 0.98038, 29.926, 0.0031129, 0.20602, 0.04289, 47.573, 0.8695, 661.26, 0.27105, 0.87092, 0.32416, 12.442, 0.21745, 109.73, 16.213,0.13333, 1e-26,0.50049,4.8752, 1e-26, 1.5376
5503, -130.6027, 1.0299, 0.0087504, 0.015641, 0.30069, 1.0502, 0.10056, 0.0026102, 168.63, 0.39197, 26.113, 1.2379, 4.6024, 0.64513, 2.9566, 0.19239, 535.47, 2.7166,1.355, 1e-26,987.18,1.5075, 1e-26, 4.8695
5504, -130.6303, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0025026, 168.85, 0.2929, 25.618, 1.2379, 4.6024, 0.64513, 2.9566, 0.18648, 378.66, 3.775,1.6372, 1e-26,987.18,2.6985, 1e-26, 4.8695
5505, -130.7373, 0.031253, 2.9146, 4.278, 0.063751, 0.025448, 11.6, 0.0049519, 1.8205, 0.027439, 125.79, 5.2133, 0.13229, 0.037948, 1.7603, 0.042269, 374.77, 13.065,0.51396, 1e-26,170.88,0.0031547, 1e-26, 0.004893
5506, -130.8037, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 29.31, 1.2346, 3.049, 0.35783, 2.7481, 0.13457, 697.6, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.3682
5507, -130.9130, 1.0299, 0.013037, 0.015641, 0.35374, 0.90137, 0.084117, 0.0026102, 168.85, 0.5727, 24.56, 2.0224, 7.7017, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
5508, -131.0560, 0.0015715, 0.59386, 0.21807, 0.18397, 0.99717, 912.1, 0.0067789, 32.352, 0.025412, 43.589, 0.5026, 0.13243, 0.040276, 37.386, 0.012988, 729.4, 0.1287,0.32113, 1e-26,8.9487,0.021962, 1e-26, 0.079024
