Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
1808, -3.3503, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.013286, 1.037, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15046
1809, -3.3504, 0.083211, 6.3487, 0.011605, 308.76, 3.1617, 1.0581, 0.56211, 0.01922, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.1131, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1810, -3.3504, 0.083211, 6.43, 0.022438, 325.22, 3.6203, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 3.7003, 0.0015819, 0.014343, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.3917, 1e-26, 0.15907
1811, -3.3504, 0.0693, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.036494, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.114, 6.344, 1465.4, 0.05,8.2903, 1e-26,119.99,1.8496, 1e-26, 0.15907
1812, -3.3505, 0.080515, 6.43, 0.022438, 385.47, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.012395, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1813, -3.3506, 0.083211, 6.43, 0.022438, 256.66, 3.0261, 1.0581, 0.53691, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,4.8428, 1e-26,101.09,1.2727, 1e-26, 0.15907
1814, -3.3507, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.013044, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,98.98,1.2727, 1e-26, 0.09749
1815, -3.3507, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.013022, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,148.47,1.2727, 1e-26, 0.18101
1816, -3.3507, 0.10695, 6.43, 0.022438, 308.76, 3.0261, 0.86576, 0.40746, 0.024904, 3.8905, 0.062537, 6.3496, 0.0022487, 0.014792, 1, 4.4482, 1210.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1817, -3.3507, 0.083211, 6.43, 0.015837, 308.76, 3.0261, 0.72294, 0.33261, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.8614, 1465.4, 0.05,8.2903, 1e-26,106.11,1.2727, 1e-26, 0.15907
1818, -3.3507, 0.056299, 5.3442, 0.022438, 308.76, 2.528, 0.96916, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 5.9001, 1465.4, 0.05,6.5824, 1e-26,119.99,1.2727, 1e-26, 0.15907
1819, -3.3508, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.020855, 1.4513, 5.6303, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1820, -3.3509, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.52616, 0.023315, 3.8905, 0.062537, 6.4803, 0.0022487, 0.014792, 1.3949, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.20535
1821, -3.3510, 0.092063, 6.43, 0.022438, 308.76, 3.0261, 1.4958, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1822, -3.3510, 0.083211, 6.43, 0.01298, 346.03, 1.6282, 1.0581, 0.40746, 0.033447, 3.8905, 0.062537, 6.2349, 0.0022487, 0.01, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.0924, 1e-26, 0.15907
1823, -3.3511, 0.083211, 6.43, 0.020256, 308.76, 2.8469, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0012794, 0.020243, 1, 5.5948, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1824, -3.3512, 0.12222, 5.6161, 0.018475, 438.43, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 4.6921, 0.0022487, 0.014792, 1, 4.4482, 954.58, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1825, -3.3513, 0.083211, 6.43, 0.019002, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.06222, 6.2349, 0.0022487, 0.014792, 1, 5.8275, 1226.9, 0.05,8.2903, 1e-26,78.404,1.2727, 1e-26, 0.15907
1826, -3.3513, 0.083211, 6.43, 0.022438, 437.69, 3.0261, 1.0581, 0.44665, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.012855, 1, 4.3777, 1465.4, 0.05,10, 1e-26,119.99,1.2727, 1e-26, 0.21441
1827, -3.3514, 0.083211, 6.43, 0.022438, 308.76, 4.1178, 1.0581, 0.40746, 0.018098, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.20078
1828, -3.3514, 0.083211, 6.43, 0.022438, 219.2, 1.866, 1.2927, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.0315, 5.2105, 1465.4, 0.05,5.6514, 1e-26,137.52,1.0312, 1e-26, 0.091325
1829, -3.3514, 0.083211, 6.43, 0.022438, 419.34, 1.5301, 1.2673, 0.37703, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.01028, 1.4149, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,0.85114, 1e-26, 0.15907
1830, -3.3515, 0.083211, 6.43, 0.022438, 308.76, 3.7664, 1.0581, 0.58777, 0.024904, 3.8905, 0.062537, 7.4342, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.3072, 1e-26,119.99,1.2727, 1e-26, 0.15907
1831, -3.3515, 0.083211, 6.43, 0.022438, 415.92, 3.0261, 1.0581, 0.40746, 0.015851, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.307, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1832, -3.3515, 0.083211, 6.43, 0.022438, 308.76, 3.6578, 1.0581, 0.57613, 0.024904, 3.8905, 0.062537, 6.2349, 0.0012071, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,102.3,1.2727, 1e-26, 0.15907
1833, -3.3515, 0.083211, 6.43, 0.022438, 277.71, 3.0261, 1.0581, 0.60012, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.16, 4.4482, 1465.4, 0.05,7.6263, 1e-26,119.99,1.2727, 1e-26, 0.088983
1834, -3.3516, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.56163, 0.024904, 3.8905, 0.062537, 3.8186, 0.0022487, 0.014792, 1.1061, 4.4482, 1465.4, 0.05,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
1835, -3.3516, 0.092043, 6.43, 0.022438, 154.94, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
1836, -3.3517, 0.083211, 6.43, 0.022438, 368.21, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0030467, 0.020923, 1, 5.8551, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2383, 1e-26, 0.15907
1837, -3.3518, 0.083211, 7.4845, 0.024469, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8932, 0.062537, 6.2349, 0.0022487, 0.014792, 1.3977, 5.7556, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1838, -3.3518, 0.083211, 6.43, 0.025854, 215.78, 3.0261, 1.0403, 0.40746, 0.01424, 3.8905, 0.062537, 7.7473, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,7.5071, 1e-26,119.99,1.4158, 1e-26, 0.15907
1839, -3.3519, 0.083211, 6.43, 0.012429, 308.76, 3.0261, 1.0769, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.012196, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,156.62,1.2727, 1e-26, 0.15907
1840, -3.3519, 0.046693, 7.7287, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.050042, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 2100.1, 0.05,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
1841, -3.3520, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.014471, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,5.153, 1e-26,116.41,0.92182, 1e-26, 0.12346
1842, -3.3521, 0.096086, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8598, 0.062537, 3.9472, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1843, -3.3521, 0.083211, 8.6602, 0.022438, 366.25, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 4.994, 0.0022487, 0.012623, 1, 4.4482, 1967.2, 0.05,8.2903, 1e-26,119.99,1.248, 1e-26, 0.15907
1844, -3.3521, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 0.84166, 0.40746, 0.01599, 3.8905, 0.062537, 5.0937, 0.002965, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,85.826,1.5177, 1e-26, 0.15907
1845, -3.3522, 0.063081, 6.43, 0.016014, 329.98, 3.7361, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 2084.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1846, -3.3522, 0.083211, 6.43, 0.022438, 341.05, 3.0261, 1.0581, 0.40746, 0.015339, 3.8905, 0.062537, 5.5672, 0.0022487, 0.014792, 1, 4.4482, 1481.7, 0.05,8.2903, 1e-26,119.99,0.63767, 1e-26, 0.15907
1847, -3.3523, 0.083211, 6.43, 0.022438, 309.69, 3.0261, 1.0581, 0.58512, 0.024904, 3.8905, 0.062537, 8.7885, 0.0022487, 0.013396, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1848, -3.3524, 0.095425, 6.43, 0.022438, 308.76, 3.0261, 1.3117, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,132.69,1.2727, 1e-26, 0.23348
1849, -3.3524, 0.083211, 6.43, 0.033593, 308.76, 3.0261, 1.0581, 0.29685, 0.024904, 4.0115, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.8447, 1e-26, 0.15907
1850, -3.3524, 0.10391, 9.6027, 0.022438, 225.17, 3.0261, 1.0581, 0.40746, 0.017266, 3.8905, 0.062537, 5.6169, 0.002105, 0.010351, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,64.696,1.2727, 1e-26, 0.20354
1851, -3.3524, 0.042109, 6.43, 0.022438, 193.1, 3.7697, 1.0581, 0.41642, 0.024904, 4.6088, 0.062537, 9.1939, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
1852, -3.3528, 0.083211, 7.2233, 0.022438, 308.76, 4.5103, 0.69729, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0020207, 0.014792, 1, 4.4482, 1786.9, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1853, -3.3528, 0.083211, 6.43, 0.022438, 195.96, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 5.0994, 1465.4, 0.05,8.2903, 1e-26,119.99,1.785, 1e-26, 0.15907
1854, -3.3529, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1665.3, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.13536
1855, -3.3529, 0.083211, 6.43, 0.022438, 418.48, 1.5776, 1.0581, 0.54916, 0.024904, 3.8905, 0.062537, 7.9669, 0.0022487, 0.014792, 1, 5.1993, 1465.4, 0.05,8.2903, 1e-26,119.99,0.93908, 1e-26, 0.23415
1856, -3.3530, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.064091, 6.2349, 0.0022487, 0.014792, 1, 5.6476, 1465.4, 0.05,8.2903, 1e-26,132.99,1.2727, 1e-26, 0.15907
1857, -3.3530, 0.083211, 6.43, 0.022438, 363.82, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.4449, 4.4482, 1673.9, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.18482
1858, -3.3531, 0.083211, 5.9446, 0.022438, 365.47, 3.0261, 1.0581, 0.40746, 0.018963, 3.8905, 0.062537, 6.2349, 0.0027966, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.8276, 1e-26, 0.208
1859, -3.3533, 0.083211, 6.43, 0.015301, 308.76, 3.0261, 0.58067, 0.54442, 0.017542, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1860, -3.3534, 0.083211, 5.2311, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.015998, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1861, -3.3534, 0.10195, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.028844, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.14567
1862, -3.3537, 0.083211, 6.43, 0.022438, 369.14, 3.0261, 1.0581, 0.34834, 0.024904, 3.8905, 0.063804, 5.4754, 0.001243, 0.01, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1863, -3.3538, 0.10011, 6.43, 0.022438, 308.76, 3.6604, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 7.2708, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,98.606,1.2727, 1e-26, 0.15907
1864, -3.3540, 0.083211, 6.43, 0.021865, 207.9, 3.0261, 1.1519, 0.3436, 0.036281, 4.8766, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 791.04, 0.05,8.2903, 1e-26,111.8,1.2727, 1e-26, 0.14004
1865, -3.3540, 0.083211, 3.8704, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1093.8, 0.05,8.2903, 1e-26,90.32,1.2727, 1e-26, 0.15907
1866, -3.3541, 0.11547, 7.6978, 0.022438, 308.76, 2.9283, 0.64863, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.5132, 1465.4, 0.05,8.2903, 1e-26,119.99,0.68138, 1e-26, 0.1078
1867, -3.3541, 0.083211, 3.6062, 0.022438, 308.76, 3.0261, 1.313, 0.40746, 0.024904, 3.8905, 0.073842, 3.6482, 0.0022487, 0.014792, 1, 5.0413, 1996.7, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.13332
1868, -3.3541, 0.095284, 8.9733, 0.022438, 308.76, 3.0261, 1.0581, 0.51039, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 6.2487, 1465.4, 0.05,8.2903, 1e-26,119.99,1.1623, 1e-26, 0.23688
1869, -3.3541, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.03179, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 5.8075, 1465.4, 0.05,7.8165, 1e-26,119.99,1.2727, 1e-26, 0.15907
1870, -3.3542, 0.10162, 6.43, 0.024887, 308.76, 3.0261, 1.2417, 0.40746, 0.024904, 3.8905, 0.062537, 6.3324, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.23045
1871, -3.3542, 0.083211, 5.3242, 0.033492, 341.82, 3.0261, 0.96429, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,0.81423, 1e-26, 0.18623
1872, -3.3542, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0136, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 6.4332, 1248, 0.05,5.2456, 1e-26,119.99,1.2198, 1e-26, 0.15907
1873, -3.3542, 0.11939, 6.43, 0.022438, 308.76, 3.0261, 1.2856, 0.40746, 0.024904, 3.8905, 0.059705, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1117.8, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1874, -3.3543, 0.083211, 6.43, 0.021693, 308.76, 3.0261, 1.0581, 0.40746, 0.01312, 3.8905, 0.062537, 6.2349, 0.0022487, 0.013114, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1875, -3.3545, 0.083211, 6.43, 0.022438, 308.76, 3.3732, 0.94213, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.4046, 4.4482, 1738.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.16581
1876, -3.3545, 0.10231, 6.9749, 0.022438, 308.76, 3.0261, 1.0581, 0.60787, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1877, -3.3546, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.058352, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.17753
1878, -3.3547, 0.11034, 5.2437, 0.019588, 217.73, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0025814, 0.014792, 1, 3.3478, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1879, -3.3547, 0.10318, 6.43, 0.022438, 308.76, 3.3773, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.5093, 1e-26, 0.15907
1880, -3.3548, 0.083211, 5.1844, 0.027992, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.2834, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.0128, 1e-26, 0.15907
1881, -3.3548, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.035004, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1975, 0.05,8.8963, 1e-26,142.99,1.2727, 1e-26, 0.20949
1882, -3.3548, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.057939, 6.2349, 0.0019778, 0.01, 1, 3.5586, 1465.4, 0.05,8.2903, 1e-26,119.99,0.8359, 1e-26, 0.097
1883, -3.3550, 0.083211, 5.2363, 0.021776, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 4.335, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,4.4175, 1e-26,119.99,1.2727, 1e-26, 0.15907
1884, -3.3550, 0.083211, 6.43, 0.015749, 308.76, 4.0906, 1.0581, 0.40746, 0.024904, 3.9874, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1885, -3.3550, 0.083211, 5.5827, 0.022438, 308.76, 3.3675, 1.0581, 0.40746, 0.018169, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,4.1715, 1e-26,119.99,1.2727, 1e-26, 0.15907
1886, -3.3551, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 5.596, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1887, -3.3551, 0.083211, 6.43, 0.022438, 431.93, 3.0261, 1.2571, 0.40746, 0.025117, 3.8905, 0.062537, 7.2518, 0.0022487, 0.014792, 1, 5.7638, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1888, -3.3551, 0.083211, 5.095, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1889, -3.3551, 0.10326, 6.0891, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.011384, 1, 4.4482, 1196.1, 0.05,8.2903, 1e-26,119.99,1.8231, 1e-26, 0.15907
1890, -3.3551, 0.11797, 6.43, 0.030473, 294.42, 3.0261, 1.0581, 0.51116, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.019418, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1891, -3.3552, 0.083211, 6.43, 0.022438, 395.46, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.064468, 6.2349, 0.0022487, 0.016355, 1, 4.728, 2040.6, 0.05,8.2903, 1e-26,119.99,1.3571, 1e-26, 0.15907
1892, -3.3553, 0.083211, 6.43, 0.019825, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.756, 1736, 0.05,8.2903, 1e-26,119.99,1.3449, 1e-26, 0.15907
1893, -3.3553, 0.083211, 4.9921, 0.022438, 294.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 7.4679, 0.0014844, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1894, -3.3553, 0.083211, 6.1514, 0.022438, 428.38, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.011106, 1.0872, 4.4482, 1465.4, 0.05,5.1036, 1e-26,119.99,1.2727, 1e-26, 0.15907
1895, -3.3554, 0.083211, 6.43, 0.017175, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 8.3402, 0.0022487, 0.01, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1896, -3.3554, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.010822, 1, 4.4482, 1507.7, 0.05,10, 1e-26,68.496,0.65187, 1e-26, 0.15907
1897, -3.3555, 0.083211, 5.9554, 0.019218, 380.91, 3.0261, 1.0581, 0.28549, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.01, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1898, -3.3556, 0.083211, 6.43, 0.022438, 308.76, 1.7345, 1.0581, 0.30666, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 2102.8, 0.05,4.4914, 1e-26,119.99,1.2727, 1e-26, 0.17701
1899, -3.3556, 0.083211, 6.43, 0.022438, 231.56, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.057602, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,179.84,1.2727, 1e-26, 0.15907
1900, -3.3557, 0.083211, 5.3117, 0.022438, 308.76, 3.0261, 1.0581, 0.48681, 0.024904, 3.8905, 0.062537, 3.9502, 0.0011345, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1901, -3.3557, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.013657, 4.1812, 0.062537, 6.2349, 0.0026313, 0.014792, 1, 4.4482, 1023.4, 0.05,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
1902, -3.3557, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 0.86988, 0.40746, 0.024904, 3.8905, 0.062537, 9.3291, 0.0022487, 0.014792, 1.3238, 5.8927, 1465.4, 0.05,8.2903, 1e-26,66.784,1.2727, 1e-26, 0.15907
1903, -3.3557, 0.083211, 8.03, 0.022438, 308.76, 3.0261, 1.3208, 0.40746, 0.024904, 4.7472, 0.062537, 6.2349, 0.002702, 0.014792, 1, 2.6912, 1465.4, 0.05,5.0172, 1e-26,119.99,1.2727, 1e-26, 0.15907
1904, -3.3558, 0.10058, 6.43, 0.030455, 308.76, 3.0261, 1.0581, 0.53, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,97.519,1.2727, 1e-26, 0.15907
1905, -3.3558, 0.088401, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1770.3, 0.05,5.9976, 1e-26,119.99,1.2727, 1e-26, 0.12042
1906, -3.3559, 0.10843, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.55522, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.016418, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,134.36,1.2727, 1e-26, 0.15907
1907, -3.3561, 0.11932, 6.43, 0.022438, 357.83, 2.0279, 1.0581, 0.40746, 0.029441, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.05,8.2903, 1e-26,84.108,1.2727, 1e-26, 0.15907
